gene_id,G85_A0,G85_B0,G85_C0,SD_SA,SD_SB,SD_SC,SLAD_SA,SLAD_SB,SLAD_SC,SD_LA,SD_LB,SD_LC,SLAD_LA,SLAD_LB,SLAD_LC,SD_GA,SD_GB,SD_GC,527LA,527LB,527LC,527SA,527SB,527SC,847LA,847LB,847LC,847SA,847SB,847SC,G85_D0,G85_E0,G85_F0,1066SA,1066SB,1066SC,1128SA,1128SB,1128SC,85A0b_2,85B0b,85C0b,1066LAb,1066LBb,1066LCb,1128LAb,1128LBb,1128LCb,G2432SA,G2432SB,G2432SC,G2434SA,G2434SB,G2434SC,G2468SA,G2468SB,G2468SC,G2432LA,G2432LB,G2432LC,G2434LA,G2434LB,G2434LC,G2468LA,G2468LB,G2468LC,G2300SA,G2300SB,G2300SC,G85SGSA,G85SGSB,G85SGSC,G2300LA,G2300LB,G2300LC,G85SGLA,G85SGLB,G85SGLC,G2529SA,G2529SB,G2529SC,G2529SGSA,G2529SGSB,G2529SGSC,G2529LA,G2529LB,G2529LC,G2529SGLA,G2529SGLB,G2529SGLC
YLL012W,11.8653,11.7777,11.6856,12.0028,12.0208,11.7823,11.8630,11.7685,11.7466,11.9610,11.8285,11.9476,12.8135,12.7182,12.7250,11.3626,12.1727,12.1173,11.9399,12.0497,11.9792,11.9526,11.9880,11.9085,11.7468,11.9119,11.7380,11.8801,12.0695,11.7892,11.7753,11.7824,11.7127,11.9243,12.0226,11.9967,11.7262,11.6870,11.8601,11.2595,11.4215,11.2791,11.8570,11.9064,11.9997,11.9648,11.9005,11.7206,10.8294,11.2860,10.7646,11.5818,11.6050,11.5395,11.7356,11.4548,11.2561,11.2204,11.3972,11.6730,11.7747,12.1928,12.0779,12.0797,12.1477,12.0544,12.1153,12.1588,11.9515,10.4841,10.1621,9.9337,12.0938,12.0341,11.8455,10.0819,10.1867,9.8353,12.1798,12.2211,12.0201,10.1810,10.1118,10.0870,11.9221,11.7006,11.6064,10.9818,10.4492,11.1835
YLL015W,11.5777,11.4406,11.4387,11.5301,11.6129,11.5207,11.4200,11.3631,11.4414,11.6536,11.8676,11.5958,12.0467,11.8966,12.0110,11.3086,11.5620,11.5014,11.9265,11.8760,12.0004,11.4563,11.4890,11.3721,11.8434,11.9196,11.9475,11.4221,11.4758,11.3971,11.3647,11.3065,11.4369,11.2921,11.1734,11.2701,11.4036,11.3026,11.1794,11.8084,11.6268,11.7472,11.6691,11.6366,11.5724,11.4508,11.4069,11.7305,11.3734,11.2379,11.3476,11.3433,11.3182,11.4483,11.4851,11.5624,11.5118,11.4683,11.4862,11.5037,11.7289,11.7104,11.7795,11.9155,11.8859,11.9351,11.5676,11.6650,11.6693,11.0457,11.0534,11.0733,11.7784,11.7823,11.6337,11.4534,11.7223,11.7673,11.6742,11.7440,11.5419,11.2433,11.1341,11.2420,11.9854,12.0477,11.9414,11.1410,11.4669,11.3381
YLL018C,14.0976,14.0625,14.0657,14.1394,14.1162,14.1203,14.0972,14.0628,14.0748,13.9534,14.0051,14.0195,13.5723,13.6826,13.6923,14.1907,13.9172,13.7813,14.0871,14.0321,14.0735,13.9709,13.9628,13.9562,14.0930,14.0664,14.0390,13.9592,13.9740,13.9776,14.1981,14.1077,14.0995,14.2368,14.1990,14.2271,14.2319,14.2001,14.2111,14.2443,14.1763,14.1468,14.1324,14.2317,14.2121,14.2544,14.2054,14.1482,14.2365,14.2259,14.1831,14.1695,14.1198,14.1211,14.2133,14.1459,14.0548,14.2200,14.2744,14.2319,14.1649,14.1649,14.2582,14.1009,14.0970,14.1630,14.1363,14.1354,14.1440,14.1484,14.1165,14.2042,14.0766,14.1061,14.1823,14.2959,14.2917,14.1099,14.1244,14.0839,14.1886,14.2510,14.1904,14.2160,14.2399,14.2039,14.1865,14.0996,14.1492,14.0885
YLL024C,15.1611,15.1399,15.1549,15.1690,15.1824,15.2108,15.1442,15.1650,15.1500,15.1495,15.0760,15.1307,14.5282,14.6581,14.7184,15.1053,15.0918,15.1432,15.1377,15.1424,15.1209,15.1975,15.1438,15.1545,15.0728,15.1532,15.1224,15.1471,15.1231,15.1533,15.1837,15.1865,15.1921,15.2355,15.2191,15.1833,15.1761,15.1556,15.1627,14.9240,15.1320,14.9587,15.1808,15.1952,15.2154,15.1712,15.1480,15.1144,15.1581,15.0708,15.1424,15.1061,15.1686,15.1501,15.1837,15.1787,15.2656,15.1201,15.0767,15.0484,15.1385,15.1241,15.1467,15.1420,15.1509,15.1325,15.1673,15.1455,15.1555,15.0554,15.0125,15.0938,15.2025,15.1749,15.1666,14.6811,14.6598,14.8716,15.2379,15.1811,15.1687,15.0269,15.1321,15.0110,14.9892,15.0426,15.1077,15.0254,14.9048,14.9099
YLL028W,11.5547,11.6008,11.7654,13.4970,13.1114,13.1004,13.1389,13.1038,13.4688,12.6288,12.5641,12.9069,12.5871,12.8762,12.6395,13.1313,13.8575,13.8898,12.1035,12.4435,12.4811,12.4967,12.4531,12.4598,12.1708,12.3922,12.2929,12.6218,12.9962,12.4956,12.7960,12.5559,12.2498,12.6585,12.7813,12.8106,12.3364,12.4599,12.7397,12.1160,12.0763,12.3594,12.4172,12.5190,12.5934,12.7937,12.5906,12.5205,12.3898,12.1097,12.2548,13.2624,12.7737,13.2052,13.3295,13.1527,13.6539,11.4211,11.8224,11.4642,12.2241,12.5089,12.6066,12.6268,12.7568,12.7906,12.8809,12.9240,13.1555,11.0665,11.0581,11.0477,12.6569,12.9125,12.3715,11.0731,11.2543,10.5533,12.9975,13.1234,12.8566,11.3117,11.0916,11.2046,12.7317,12.3402,12.3405,11.0498,11.0205,11.1053
YLL029W,11.6937,11.5706,11.5604,11.8228,11.7446,11.7428,11.7958,11.6767,11.7633,11.6547,11.6358,11.6104,12.4842,12.2706,12.1891,12.0461,11.3994,11.2444,11.9149,11.8045,11.9581,11.6114,11.6160,11.7792,11.8746,11.9978,12.0300,11.5909,11.5611,11.6844,11.9019,11.7557,11.5843,11.8545,11.7810,11.8164,11.6438,11.6597,11.7338,11.9855,12.0955,11.7962,12.0875,12.1985,12.1807,11.9569,11.9522,11.8125,12.1824,11.8502,12.0974,12.0200,11.8743,12.0457,12.2400,12.3191,12.6200,12.0670,12.0493,11.9481,12.1809,12.0612,12.0728,11.9981,11.9326,11.9203,11.5877,11.5830,11.5878,11.7240,12.1018,12.1207,11.9793,11.9858,12.0978,12.6680,12.6187,12.7174,11.7941,11.6743,11.7819,12.2426,12.0680,12.0695,11.8081,11.8869,12.1517,12.2565,12.2015,12.1061
YLL031C,12.0446,12.0689,12.0103,12.1273,12.0950,12.0424,11.9712,11.9944,11.9269,12.5603,12.7469,12.7371,12.5677,12.6374,12.7316,11.4208,12.6498,12.6890,12.2683,12.4257,12.5285,12.0648,12.0204,11.8519,12.2220,12.4558,12.4031,11.9962,12.2141,11.9949,11.6076,11.6031,11.8010,11.7611,11.7893,11.8822,11.7361,11.6375,11.7522,12.0306,11.8461,11.7887,12.0189,12.0990,12.0280,11.8919,11.5129,12.1078,11.8470,11.7467,11.8516,11.8637,11.9067,12.0231,11.8585,11.9609,12.0750,11.8995,11.9434,11.9674,12.3035,12.4492,12.2449,12.5417,12.3859,12.4837,12.1547,12.1206,11.9929,11.4931,11.5581,11.4986,12.2834,12.5406,11.9560,11.8613,11.9915,11.6617,12.0697,12.2877,11.9772,11.6238,11.5432,11.5883,12.5699,12.2619,12.2467,11.8887,11.9341,11.7276
YLL034C,11.8448,11.6739,11.7149,12.0802,12.0650,11.8500,12.1147,12.0265,12.0820,11.4686,11.4389,11.3285,11.6051,11.3109,11.3042,12.7049,11.6811,11.5292,11.6232,11.5723,11.4122,11.7841,11.8995,11.7684,11.6261,11.3959,11.3785,11.8489,11.8454,11.7326,11.8770,11.6105,11.6657,11.7664,11.7080,11.5840,11.6286,11.5741,11.7971,11.5750,11.1985,11.5966,11.2867,11.4679,11.5471,11.7003,11.5698,10.9803,11.4217,11.9484,11.5644,12.0040,11.8556,11.5637,11.9531,11.4553,10.4905,11.1094,11.5984,11.4072,11.1496,11.3327,11.6287,11.5731,11.5972,11.5463,11.8433,11.8945,11.9832,11.6894,11.2474,10.9534,11.5138,11.3185,11.6830,9.1640,9.0249,9.3088,11.9938,11.7890,11.9768,11.1271,11.1848,11.3124,11.0656,11.2096,11.5912,11.7026,11.5375,11.5894
YLL036C,11.1161,11.0658,11.0934,11.0925,11.1615,10.9303,11.2140,11.1178,11.1621,10.8243,10.8946,10.7048,11.0237,10.9257,10.8893,11.4546,10.7841,10.7978,10.9176,10.9524,10.8575,10.9718,11.1117,11.0465,10.9927,10.7640,10.7948,11.0317,11.0374,11.0145,11.1005,11.0321,11.0359,10.9500,10.9590,10.9711,10.8553,10.8702,10.8536,11.0267,10.9035,10.9985,10.8261,11.0365,11.0791,10.9252,10.9255,10.4465,10.7223,11.0947,10.8478,11.1540,11.0804,10.9343,11.2259,11.0156,10.9050,10.7004,10.8460,10.8686,10.8742,10.9524,11.0164,11.0513,10.9953,11.0373,11.0885,11.1454,11.0971,11.1111,10.8404,10.8170,11.0873,10.9272,11.2093,10.5313,10.5785,10.7081,11.1090,10.9440,11.1153,10.7637,10.7762,10.7899,10.7541,10.8646,10.9806,10.9084,10.8732,10.8694
YLL041C,12.5881,12.5951,12.5268,13.0842,13.0589,13.1095,12.7642,12.8050,12.7649,13.4683,13.4527,13.5794,13.7705,13.6817,13.6673,12.6054,13.5619,13.5538,12.8818,13.0848,13.0970,12.9999,12.9109,13.1287,13.0387,13.0301,12.9387,13.0818,13.1694,13.0169,12.4230,12.3196,12.3805,13.0549,12.9814,12.9799,12.8779,12.7341,12.8679,13.3235,13.3108,13.2968,12.6880,12.8016,12.6490,13.0255,12.9812,13.3403,13.8752,13.7046,13.8053,13.6383,13.6678,13.6746,13.0620,13.6918,13.5669,14.0486,13.9942,14.0595,13.8372,13.9262,13.8565,12.8174,12.8202,12.8929,12.9843,13.0928,13.1131,14.4177,14.5622,14.7224,13.1982,13.2861,12.7966,14.8535,14.7655,14.6492,12.6437,12.9873,12.8490,14.6082,14.5056,14.4803,13.0777,12.9604,12.9755,14.2616,14.2056,14.4872
YLL043W,11.5637,11.6606,11.7064,11.9319,11.8936,11.7759,11.8528,11.9275,11.9067,11.9287,12.0258,11.8291,11.6623,11.5857,11.5451,11.7755,11.5556,11.3095,11.6575,11.8142,11.8056,11.7338,11.7490,11.5471,11.6700,11.7410,11.7017,11.6500,11.8041,11.7479,11.6682,11.7677,11.7251,11.7340,11.6840,11.7148,11.7532,11.6756,11.7983,11.6554,11.5741,11.4947,11.7101,11.7849,11.7787,11.7419,11.5496,11.5323,11.5959,11.8123,11.6944,11.7225,11.6121,11.7005,11.3328,11.6760,11.4549,11.6547,11.8677,11.7115,11.8961,11.8745,11.9602,12.0558,11.8920,12.0181,11.7530,11.7267,11.7279,11.8879,11.7777,11.6822,11.8207,11.8303,11.7449,11.6128,11.4287,11.4630,11.7293,11.7537,11.6792,11.7549,11.6715,11.8201,11.9865,11.7191,11.7392,11.8100,11.7734,11.8530
YLL045C,14.8877,14.9161,14.8968,14.8463,14.8927,14.8402,14.8696,14.8832,14.8558,14.8705,14.8097,14.8423,14.6116,14.6438,14.6611,14.8508,14.8410,14.8450,14.8445,14.8644,14.7913,14.8587,14.9611,14.8907,14.8575,14.8228,14.8615,14.8743,14.8784,14.9069,14.8105,14.8245,14.8267,14.8293,14.8205,14.8269,14.8309,14.8292,14.8128,14.8310,14.8615,14.8907,14.8625,14.8768,14.8563,14.7831,14.8213,14.7794,14.7866,14.7802,14.8126,14.7996,14.8689,14.8274,14.8113,14.8463,14.8544,14.7638,14.7252,14.7462,14.8352,14.8327,14.7815,14.8608,14.8629,14.8390,14.9059,14.8567,14.8523,14.7673,14.7829,14.6663,14.8316,14.7797,14.8663,14.3086,14.2813,14.3386,14.8775,14.8434,14.8378,14.6215,14.6362,14.6414,14.7491,14.8093,14.8401,14.6702,14.5565,14.6206
YLL048C,12.8827,12.7172,12.6381,12.8391,12.8834,12.8317,12.7591,12.7418,12.7189,12.8351,13.0111,12.9716,13.0311,13.1421,13.0472,12.6884,13.0529,12.9805,12.8051,12.8604,12.8334,12.6597,12.6234,12.7179,12.7878,12.8032,12.7832,12.7082,12.7348,12.5822,12.6181,12.5921,12.6883,12.7644,12.6819,12.7262,12.9052,12.8093,12.7640,12.8213,12.6584,12.6800,12.6096,12.7024,12.6421,12.7307,12.6550,12.7646,12.7681,12.7145,12.6636,12.8226,12.7602,12.8067,12.7477,12.6984,12.6259,12.6853,12.7723,12.7393,12.7803,12.9119,12.8366,12.7989,12.8669,12.8955,12.8591,12.9707,12.9108,12.5027,12.5132,12.5288,12.7874,12.8038,12.5982,12.5567,12.6845,12.5607,12.9788,13.0054,12.9610,12.5504,12.4912,12.6090,12.9891,12.8331,12.9772,12.5610,12.6944,12.6008
YLL051C,11.1912,10.8539,10.7691,11.2750,11.2066,11.2096,10.9708,10.7834,11.0334,11.9125,12.0963,11.9959,11.8782,12.1635,12.2418,10.5769,11.9297,11.8623,11.5121,11.5608,11.8722,10.8960,10.7269,10.9407,11.2729,11.8635,11.8593,10.7250,10.9634,10.7329,11.0967,10.9379,10.7637,11.1256,10.9623,11.1875,11.0089,10.9235,11.1858,11.3078,11.2181,10.7968,11.6241,11.5849,11.5724,11.4365,11.1351,11.7479,10.6266,10.6546,10.6379,10.7110,10.5824,11.0928,10.9444,11.2862,10.9561,10.8592,10.9501,11.0400,11.3962,11.6330,11.5343,11.6864,11.5793,11.7249,11.1118,11.2266,11.3192,10.2907,10.4088,10.5165,11.4832,11.7503,11.1765,10.5318,10.7402,10.3902,11.3591,11.5478,11.3747,10.7685,10.4593,10.5140,11.5549,11.2339,11.6701,11.1822,11.3355,11.0706
YLL052C,8.5422,8.7505,8.6464,8.3539,7.6871,8.0356,7.5779,6.8815,7.4693,9.5176,10.1536,10.2077,7.3343,7.3784,7.6607,8.0107,8.9230,8.5720,12.5516,12.4324,12.4759,8.0499,8.0286,8.2556,12.3552,12.7793,12.5682,8.3109,8.0761,8.0578,9.9094,9.0053,8.5389,7.4494,7.3723,7.5028,7.2342,7.2810,7.1460,11.6335,11.0377,11.4737,10.7675,10.8585,10.6871,8.1201,8.5088,9.5199,7.9440,7.8622,7.8544,8.7747,8.4150,8.9779,8.5567,9.0120,9.1206,7.4440,7.8003,7.6896,10.7069,11.4244,10.9670,10.5037,11.0359,11.4042,7.6879,7.6198,7.5432,7.0197,6.9179,6.4251,9.1083,10.6904,9.2316,7.2536,7.3147,6.5101,8.0216,7.9928,7.4974,7.0519,6.7160,6.8404,12.4317,12.0523,11.9948,7.6033,7.3145,7.5904
YLL053C,9.6933,9.8148,9.5849,9.3155,9.1088,9.0316,8.8466,8.3685,8.8706,10.5191,10.8983,10.9210,8.5768,8.8230,8.7218,9.1540,10.0165,9.6360,13.1449,12.8091,12.8243,9.2472,9.0650,9.4914,12.9412,13.2267,13.0021,9.5258,9.3272,9.1973,10.8859,9.9919,9.7100,8.5085,8.6855,8.7607,8.5084,8.6285,8.6011,12.3466,11.5683,12.1126,11.3089,11.6085,11.4887,9.2189,9.4694,10.3747,8.9877,9.0656,9.0108,9.7524,9.5669,9.9493,9.5445,9.9359,10.0315,8.6425,8.6698,8.6709,11.6974,11.9917,11.9152,11.3662,11.7144,12.1986,8.7726,8.8351,8.8644,7.8891,7.6359,7.4929,10.1039,11.1841,10.3133,8.0596,8.1693,7.9199,8.9201,9.0611,9.0786,7.8953,7.9168,7.8513,12.7097,12.5349,12.5857,8.7401,8.7625,8.7605
YLL057C,8.1836,7.6735,7.7015,8.5680,8.5440,8.7121,8.6322,9.4530,8.6772,7.7453,7.7782,7.9251,8.8201,9.0171,9.2111,7.4827,7.9108,7.5413,7.8982,7.5780,8.0437,7.5229,7.7851,8.3134,7.7613,8.0149,8.1074,7.7014,7.9890,7.8651,8.4498,7.7017,7.7805,8.1117,8.1587,8.2369,9.5374,9.0358,9.5016,8.0312,8.0878,7.6137,9.1662,8.9252,8.8534,11.4957,11.3726,11.6794,8.9050,9.2062,9.4026,7.8551,7.9855,7.9112,7.6244,7.6199,7.2002,11.7528,11.6220,11.7218,9.9334,9.8962,9.8644,7.6977,7.7663,7.8976,7.7409,7.7993,7.9857,8.5367,8.4902,8.4684,8.3286,8.3453,7.9135,8.9425,8.7844,8.7505,7.6244,7.4986,7.8480,8.9320,8.9792,8.9777,8.0275,8.0701,7.8450,7.8314,8.3489,8.2711
YLL058W,9.9616,10.0131,9.9205,9.8535,9.9440,10.0182,9.6985,9.6862,9.7990,10.4583,10.5637,10.3624,9.5259,9.5675,9.6990,9.4066,10.5986,10.3779,10.4750,10.4744,10.7010,9.8487,9.7182,9.7740,10.3256,10.4687,10.6072,9.8579,9.9713,9.8863,10.1862,9.9954,10.0932,9.2192,9.1335,9.1340,9.1942,9.1674,9.1046,10.3986,10.2538,10.1284,10.1575,10.1395,10.1188,9.8686,9.7032,10.3141,9.0879,9.0126,9.1981,9.1173,9.0457,9.4035,10.0470,9.6127,9.7674,9.6148,9.6897,9.7643,10.2174,10.3539,10.1549,10.4994,10.3556,10.5056,9.7992,9.8946,9.9438,9.8557,9.8447,10.0479,10.2971,10.5657,9.9226,9.9983,10.0255,9.9550,9.1773,9.4330,9.1767,10.0332,9.7715,9.8968,10.9623,10.7056,10.4265,9.3039,9.6673,9.7880
YLL060C,8.2678,8.0031,8.1266,8.4155,8.3875,8.4454,8.3439,8.3082,8.4603,8.1322,8.2786,8.1367,9.3298,9.3908,9.3580,8.6019,8.2186,8.0041,8.0821,8.0001,7.9949,8.3690,8.1759,8.3495,7.9555,8.0418,7.9327,8.3251,8.3140,8.2621,8.2451,8.3062,8.3576,7.6792,7.6649,7.6209,7.8424,7.9096,7.8210,8.3681,8.5265,8.4983,7.9494,8.1120,7.9965,8.0283,8.0463,8.1276,8.3132,8.2382,8.1840,8.4071,8.3359,8.3000,8.7829,8.4566,8.3286,7.9221,8.2046,8.1355,8.0309,7.8832,8.0613,8.1731,8.0965,8.1690,8.4028,8.5016,8.4187,8.5243,8.6457,8.7090,7.9709,7.9970,8.1679,8.2600,8.3345,8.5254,7.9971,7.6343,7.8078,8.4226,8.3180,8.1744,8.3985,8.3506,8.1306,8.1064,8.3142,8.2780
YLL061W,13.9180,13.9775,13.9223,12.4929,12.8012,12.6828,13.1710,13.4290,13.1823,13.8508,14.0403,13.9291,10.3696,10.5323,10.6041,12.2631,13.4318,13.4673,13.3379,13.4788,13.4592,12.6769,12.8289,12.1285,13.3029,13.3928,13.2487,12.7071,12.7527,12.6970,13.7636,13.7262,13.9376,12.9670,12.9591,13.1041,12.9939,13.0348,13.0556,13.2184,12.9667,12.9325,13.2507,13.3003,13.2471,12.8774,12.6495,12.8658,12.6650,12.7646,12.9170,12.4469,12.6488,12.9015,12.5760,12.5579,11.9320,13.3091,13.1434,13.3387,13.6989,13.8387,13.6216,13.6652,13.5305,13.5433,13.2322,13.1486,13.0562,12.9385,12.4839,12.4146,13.4255,13.5332,13.0963,12.4958,12.4818,12.2332,12.6935,13.2555,13.0878,12.9182,13.1586,13.1697,13.6638,13.4868,13.5218,13.0680,13.3759,13.2324
YLL062C,12.8187,12.9562,12.9924,11.6631,11.8865,11.6695,12.0458,12.3881,12.0779,12.2628,12.0885,12.0319,7.5400,7.4089,7.5131,11.6162,12.0405,11.8963,12.1038,12.1014,12.0406,11.8460,12.0058,11.3870,12.0277,11.9490,11.9243,11.9196,11.9640,11.9761,12.8903,12.9463,13.0496,12.0174,12.0755,12.1379,12.2282,12.2751,12.0933,12.0033,11.7279,11.8052,12.1063,12.1777,12.0891,11.8421,11.6889,11.4026,11.5505,11.7217,11.8176,11.4560,11.7691,11.6532,11.5952,11.2789,10.8529,12.3382,12.1442,12.1660,12.6285,12.5166,12.5711,12.1308,12.0732,12.1771,12.3075,12.1018,12.1919,12.1685,11.9121,11.5804,12.1200,12.1780,12.1658,11.3543,11.1790,11.5596,11.5204,12.0870,11.8764,11.9978,12.3743,12.4642,12.0979,12.2498,12.2657,12.0435,12.1873,11.9657
YLR007W,10.3795,10.4671,10.5523,10.1451,10.1972,10.0768,10.2081,10.2044,10.2003,10.2567,10.2738,9.8724,10.7877,10.6466,10.6351,10.1828,9.8500,10.0619,10.1826,10.0583,10.1036,10.1889,10.1667,10.0948,10.1933,9.9646,10.1586,10.1060,10.1908,10.2253,10.3096,10.3036,10.3077,10.2899,10.2828,10.3628,10.4343,10.5596,10.3190,10.0501,10.1740,10.3057,10.5442,10.4411,10.3521,10.2931,10.4709,10.2353,10.3511,10.3593,10.3997,10.3399,10.3045,10.3901,10.1181,10.0440,9.8713,10.4158,10.4626,10.3353,10.3270,10.2136,10.3394,10.2637,10.2892,10.2753,10.1211,10.0947,10.1536,10.0189,9.9243,10.0338,10.2643,10.1592,10.3984,10.1308,10.2256,10.8022,10.3342,10.0953,10.1590,9.9259,10.0748,10.0067,10.2180,10.3323,10.2304,9.8892,10.2793,9.9193
YLR011W,10.0703,10.1955,10.1137,10.1611,10.2824,10.3823,10.2137,10.4069,10.4139,10.0625,10.2023,10.0539,9.9545,9.8675,9.7016,10.6111,9.7773,9.7339,10.1683,10.0381,9.8939,10.2453,10.4097,10.4224,10.2936,9.9154,9.9903,10.2619,10.2202,10.4073,10.1650,10.2040,10.2283,10.4744,10.4148,10.4492,10.6817,10.7268,10.6327,10.6044,10.4806,10.5917,10.2797,10.4150,10.5241,10.2866,10.5612,10.3297,10.6911,10.6779,10.7126,10.4766,10.5042,10.3799,10.5000,10.4202,10.5052,10.4311,10.5625,10.4753,10.2816,10.1372,10.2986,10.3412,10.1878,10.3374,10.0978,10.2122,10.4587,10.6353,10.6047,10.7783,10.1153,10.1219,10.3222,10.7467,10.7142,10.7566,10.0289,9.9932,10.1945,10.6331,10.5774,10.6462,10.2449,10.2976,10.2783,10.2432,10.4077,10.3223
YLR017W,13.3246,13.3426,13.2548,13.3677,13.3409,13.2497,13.2030,13.1644,13.1634,13.2004,13.0613,13.1239,13.0642,13.2709,13.3059,13.1558,13.4283,13.2698,13.1163,13.1318,13.0627,13.2369,13.2598,13.3635,13.1230,13.0255,13.0769,13.3059,13.4067,13.2171,13.3089,13.1491,13.1579,13.2595,13.2360,13.2693,13.3104,13.2097,13.1958,13.1196,12.9897,13.0813,13.0767,13.0586,13.0049,13.0691,12.9781,12.9020,13.0158,13.0741,12.9257,13.1523,13.1349,13.0977,13.2163,12.9932,12.8328,12.7934,12.9498,12.8909,12.9009,12.9895,13.0733,13.0813,13.0890,13.1040,13.2454,13.2829,13.2797,12.7874,12.6349,12.6405,13.0729,12.9884,12.9613,11.8999,11.9967,12.0566,13.3652,13.4130,13.4070,12.7063,12.7817,12.8454,12.8656,12.9764,13.2500,12.9440,12.9905,12.8673
YLR019W,11.8193,12.0231,11.9134,11.6772,11.5480,11.4897,11.4704,11.4660,11.5143,12.0656,11.9758,12.0381,11.8814,11.8789,11.9544,11.2457,12.1778,12.0914,11.8454,11.8584,11.9709,11.6941,11.6301,11.4098,11.8130,11.8921,11.8625,11.5045,11.7683,11.4030,11.6335,11.7485,11.7356,11.3972,11.4823,11.6175,11.4985,11.6073,11.6508,11.8839,11.7574,11.7875,11.6662,11.7084,11.7430,11.6428,11.4335,11.6434,11.4316,11.4137,11.5868,11.5293,11.5644,11.7504,11.2209,11.5172,11.5391,11.5255,11.4865,11.6279,11.6435,12.0232,11.9392,11.7435,11.6856,11.8741,11.6872,11.7332,11.7676,11.3825,11.4052,11.6732,11.9076,12.0199,11.5861,12.0420,12.1616,11.1034,11.6723,11.7838,11.5948,11.4698,11.4207,11.4266,12.1670,11.9717,11.9161,11.5346,11.3505,11.6894
YLR020C,10.9568,10.8431,10.8850,11.1453,11.1661,11.1787,11.0890,11.0601,11.0637,11.1592,11.2892,10.9667,10.7269,10.4779,10.5179,11.1480,10.6784,10.7310,11.2631,11.1462,11.1785,10.8810,10.8366,10.8514,11.1978,11.2695,11.1981,10.8496,10.7499,10.8071,11.0874,11.0534,10.9837,11.0749,11.1219,11.0803,11.2114,11.2290,11.1522,11.3733,11.2120,11.3559,11.2455,11.2252,11.2471,11.2612,11.1463,11.1892,11.0531,11.1603,10.9689,11.0546,10.8881,11.0661,11.1867,11.0887,10.9161,11.1073,11.0220,11.0441,11.0170,10.9937,10.8904,11.0950,11.3045,11.2917,11.1602,11.1578,11.1479,10.8694,10.6770,10.7301,11.3449,11.2510,11.2477,10.2186,10.1504,10.5833,11.1935,11.0180,11.0924,10.6552,10.7382,10.7443,11.1850,11.2167,11.2799,10.8070,11.0940,10.8492
YLR022C,11.1737,11.0156,11.0833,11.3185,11.2203,11.1370,11.5953,11.4171,11.3936,10.6763,10.5923,10.3772,11.3639,11.2129,11.1673,11.9015,10.5384,10.7163,11.0223,10.8732,10.6956,11.4289,11.3956,11.7553,10.9694,10.8369,10.8600,11.4812,11.2853,11.5268,11.2467,11.0028,10.9752,11.3779,11.3553,11.2291,11.2054,11.1982,11.1279,10.8668,11.0567,11.1634,10.9229,10.9187,10.9344,11.0172,11.4621,10.5654,10.8896,11.1908,10.9799,11.4428,11.2819,10.7647,11.5512,11.0008,10.4082,10.6328,10.8276,10.6406,10.3158,10.1666,10.4397,10.9326,11.0068,10.9158,11.0376,11.0196,11.0523,10.5716,10.0757,10.1217,10.7637,10.3874,11.3588,9.7139,9.5698,10.4771,11.3351,10.7987,11.3213,10.0481,10.3295,10.2243,10.2787,10.6266,10.8799,10.8299,10.5874,10.0179
YLR027C,14.1549,14.2457,14.2392,14.2609,14.2476,14.2834,14.2026,14.1764,14.1718,14.5023,14.5601,14.5433,14.5178,14.5801,14.5267,13.9395,14.4089,14.4174,14.3834,14.3940,14.4857,14.2914,14.2422,14.3091,14.3514,14.4251,14.4535,14.2689,14.2969,14.2761,14.1646,14.2067,14.1918,14.3529,14.3458,14.3497,14.3258,14.3394,14.3110,14.1256,14.3252,14.0906,14.4827,14.4951,14.5188,14.4956,14.3855,14.4513,14.3142,14.2923,14.2487,14.0941,14.2071,14.2439,14.3190,14.2320,14.3116,14.4638,14.4587,14.4662,14.5705,14.5212,14.5679,14.5168,14.5099,14.5549,14.2433,14.1873,14.1047,14.3578,14.3557,14.4843,14.4858,14.5485,14.3943,14.2373,14.2590,14.1295,14.2192,14.2429,14.2286,14.4429,14.4355,14.3968,14.5647,14.4197,14.3025,14.4039,14.5186,14.4088
YLR028C,12.6901,12.7355,12.7715,12.6097,12.6365,12.6093,12.6760,12.5555,12.6158,12.6701,12.6377,12.6341,13.2262,13.1645,13.0672,12.5427,12.2614,12.1336,12.8708,12.7902,12.8662,12.6775,12.6162,12.6646,12.8424,12.8494,12.9066,12.6782,12.6819,12.7148,12.7365,12.7409,12.7361,12.5717,12.6435,12.6060,12.6407,12.6148,12.6004,12.8395,12.8885,12.7133,12.8751,12.9332,12.8659,12.7720,12.7404,12.7400,12.6463,12.4847,12.6188,12.5807,12.5405,12.6282,12.6821,12.7401,12.9190,12.7665,12.6793,12.7610,12.9667,12.9056,12.8985,12.8557,12.8390,12.8303,12.6637,12.5675,12.6395,12.7350,12.8264,12.8922,12.8340,12.8186,12.9062,13.3465,13.3236,13.0860,12.6463,12.5950,12.6682,12.9255,12.9039,12.8899,12.7873,12.7640,12.8363,12.9441,12.8847,12.8885
