reaction_uid,model_reaction_id,reaction_name,model_equation,direction,lower_bound,upper_bound,reactant_compound_uids,product_compound_uids,stoichiometry_json,genes,orfs,gpr,enzyme_evidence_rows,enzyme_protein_ids,enzyme_orfs,enzyme_gene_symbols,enzyme_ec_numbers,enzyme_confidence_levels,metanetx_reaction_id,kegg_reaction_id,bigg_reaction_id,sbo_id,external_database_crossrefs_compact,all_crossrefs_compact,rxndb_id,rxndb_template_id,rxndb_ec_number,rxndb_similarity,confidence_status,evidence_tier,training_role,export_group,label_source,usable_as_first_pass_training_label
MODEL_RXN:0003389,r_4021,"triglyceride (1-18:1, 2-18:1, 3-16:1) [endoplasmic reticulum membrane] SLIME rxn",s_3026 --> 0.8573954 s_3713 + 0.254413 s_3741 + 0.56493352 s_3743,forward,0.0,1000.0,MODEL_CMPD:0001520,MODEL_CMPD:0002207|MODEL_CMPD:0002235|MODEL_CMPD:0002237,"{""s_3026"": -1, ""s_3713"": 0.8573954, ""s_3741"": 0.254413, ""s_3743"": 0.56493352}",,,,0,,,,,,,,,SBO:0000395,,SBO:0000395,,,,,model_reaction_without_external_crossref,model_only,supporting_model_context,model_context_only,model_without_external_crossref,False
MODEL_RXN:0003390,r_4022,"triglyceride (1-16:0, 2-16:1, 3-18:0) [endoplasmic reticulum membrane] SLIME rxn",s_3027 --> 0.8333734 s_3713 + 0.25642888 s_3740 + 0.254413 s_3741 + 0.28448264 s_3742,forward,0.0,1000.0,MODEL_CMPD:0001521,MODEL_CMPD:0002207|MODEL_CMPD:0002234|MODEL_CMPD:0002235|MODEL_CMPD:0002236,"{""s_3027"": -1, ""s_3713"": 0.8333734, ""s_3740"": 0.25642888, ""s_3741"": 0.254413, ""s_3742"": 0.28448264}",,,,0,,,,,,,,,SBO:0000395,,SBO:0000395,,,,,model_reaction_without_external_crossref,model_only,supporting_model_context,model_context_only,model_without_external_crossref,False
MODEL_RXN:0003391,r_4023,"triglyceride (1-16:0, 2-18:1, 3-18:0) [endoplasmic reticulum membrane] SLIME rxn",s_3028 --> 0.86142716 s_3713 + 0.25642888 s_3740 + 0.28448264 s_3742 + 0.28246676 s_3743,forward,0.0,1000.0,MODEL_CMPD:0001522,MODEL_CMPD:0002207|MODEL_CMPD:0002234|MODEL_CMPD:0002236|MODEL_CMPD:0002237,"{""s_3028"": -1, ""s_3713"": 0.86142716, ""s_3740"": 0.25642888, ""s_3742"": 0.28448264, ""s_3743"": 0.28246676}",,,,0,,,,,,,,,SBO:0000395,,SBO:0000395,,,,,model_reaction_without_external_crossref,model_only,supporting_model_context,model_context_only,model_without_external_crossref,False
MODEL_RXN:0003392,r_4024,"triglyceride (1-16:1, 2-16:1, 3-18:0) [endoplasmic reticulum membrane] SLIME rxn",s_3029 --> 0.83135752 s_3713 + 0.508826 s_3741 + 0.28448264 s_3742,forward,0.0,1000.0,MODEL_CMPD:0001523,MODEL_CMPD:0002207|MODEL_CMPD:0002235|MODEL_CMPD:0002236,"{""s_3029"": -1, ""s_3713"": 0.83135752, ""s_3741"": 0.508826, ""s_3742"": 0.28448264}",,,,0,,,,,,,,,SBO:0000395,,SBO:0000395,,,,,model_reaction_without_external_crossref,model_only,supporting_model_context,model_context_only,model_without_external_crossref,False
MODEL_RXN:0003393,r_4025,"triglyceride (1-16:1, 2-18:1, 3-18:0) [endoplasmic reticulum membrane] SLIME rxn",s_3030 --> 0.85941128 s_3713 + 0.254413 s_3741 + 0.28448264 s_3742 + 0.28246676 s_3743,forward,0.0,1000.0,MODEL_CMPD:0001524,MODEL_CMPD:0002207|MODEL_CMPD:0002235|MODEL_CMPD:0002236|MODEL_CMPD:0002237,"{""s_3030"": -1, ""s_3713"": 0.85941128, ""s_3741"": 0.254413, ""s_3742"": 0.28448264, ""s_3743"": 0.28246676}",,,,0,,,,,,,,,SBO:0000395,,SBO:0000395,,,,,model_reaction_without_external_crossref,model_only,supporting_model_context,model_context_only,model_without_external_crossref,False
MODEL_RXN:0003394,r_4026,"triglyceride (1-18:0, 2-16:1, 3-18:0) [endoplasmic reticulum membrane] SLIME rxn",s_3031 --> 0.86142716 s_3713 + 0.254413 s_3741 + 0.56896528 s_3742,forward,0.0,1000.0,MODEL_CMPD:0001525,MODEL_CMPD:0002207|MODEL_CMPD:0002235|MODEL_CMPD:0002236,"{""s_3031"": -1, ""s_3713"": 0.86142716, ""s_3741"": 0.254413, ""s_3742"": 0.56896528}",,,,0,,,,,,,,,SBO:0000395,,SBO:0000395,,,,,model_reaction_without_external_crossref,model_only,supporting_model_context,model_context_only,model_without_external_crossref,False
MODEL_RXN:0003395,r_4027,"triglyceride (1-18:0, 2-18:1, 3-18:0) [endoplasmic reticulum membrane] SLIME rxn",s_3032 --> 0.88948092 s_3713 + 0.56896528 s_3742 + 0.28246676 s_3743,forward,0.0,1000.0,MODEL_CMPD:0001526,MODEL_CMPD:0002207|MODEL_CMPD:0002236|MODEL_CMPD:0002237,"{""s_3032"": -1, ""s_3713"": 0.88948092, ""s_3742"": 0.56896528, ""s_3743"": 0.28246676}",,,,0,,,,,,,,,SBO:0000395,,SBO:0000395,,,,,model_reaction_without_external_crossref,model_only,supporting_model_context,model_context_only,model_without_external_crossref,False
MODEL_RXN:0003396,r_4028,"triglyceride (1-18:1, 2-16:1, 3-18:0) [endoplasmic reticulum membrane] SLIME rxn",s_3033 --> 0.85941128 s_3713 + 0.254413 s_3741 + 0.28448264 s_3742 + 0.28246676 s_3743,forward,0.0,1000.0,MODEL_CMPD:0001527,MODEL_CMPD:0002207|MODEL_CMPD:0002235|MODEL_CMPD:0002236|MODEL_CMPD:0002237,"{""s_3033"": -1, ""s_3713"": 0.85941128, ""s_3741"": 0.254413, ""s_3742"": 0.28448264, ""s_3743"": 0.28246676}",,,,0,,,,,,,,,SBO:0000395,,SBO:0000395,,,,,model_reaction_without_external_crossref,model_only,supporting_model_context,model_context_only,model_without_external_crossref,False
MODEL_RXN:0003397,r_4029,"triglyceride (1-18:1, 2-18:1, 3-18:0) [endoplasmic reticulum membrane] SLIME rxn",s_3034 --> 0.88746504 s_3713 + 0.28448264 s_3742 + 0.56493352 s_3743,forward,0.0,1000.0,MODEL_CMPD:0001528,MODEL_CMPD:0002207|MODEL_CMPD:0002236|MODEL_CMPD:0002237,"{""s_3034"": -1, ""s_3713"": 0.88746504, ""s_3742"": 0.28448264, ""s_3743"": 0.56493352}",,,,0,,,,,,,,,SBO:0000395,,SBO:0000395,,,,,model_reaction_without_external_crossref,model_only,supporting_model_context,model_context_only,model_without_external_crossref,False
MODEL_RXN:0003398,r_4030,"triglyceride (1-16:0, 2-16:1, 3-18:1) [endoplasmic reticulum membrane] SLIME rxn",s_3035 --> 0.83135752 s_3713 + 0.25642888 s_3740 + 0.254413 s_3741 + 0.28246676 s_3743,forward,0.0,1000.0,MODEL_CMPD:0001529,MODEL_CMPD:0002207|MODEL_CMPD:0002234|MODEL_CMPD:0002235|MODEL_CMPD:0002237,"{""s_3035"": -1, ""s_3713"": 0.83135752, ""s_3740"": 0.25642888, ""s_3741"": 0.254413, ""s_3743"": 0.28246676}",,,,0,,,,,,,,,SBO:0000395,,SBO:0000395,,,,,model_reaction_without_external_crossref,model_only,supporting_model_context,model_context_only,model_without_external_crossref,False
MODEL_RXN:0003399,r_4031,"triglyceride (1-16:0, 2-18:1, 3-18:1) [endoplasmic reticulum membrane] SLIME rxn",s_3036 --> 0.85941128 s_3713 + 0.25642888 s_3740 + 0.56493352 s_3743,forward,0.0,1000.0,MODEL_CMPD:0001530,MODEL_CMPD:0002207|MODEL_CMPD:0002234|MODEL_CMPD:0002237,"{""s_3036"": -1, ""s_3713"": 0.85941128, ""s_3740"": 0.25642888, ""s_3743"": 0.56493352}",,,,0,,,,,,,,,SBO:0000395,,SBO:0000395,,,,,model_reaction_without_external_crossref,model_only,supporting_model_context,model_context_only,model_without_external_crossref,False
MODEL_RXN:0003400,r_4032,"triglyceride (1-16:1, 2-16:1, 3-18:1) [endoplasmic reticulum membrane] SLIME rxn",s_3037 --> 0.82934164 s_3713 + 0.508826 s_3741 + 0.28246676 s_3743,forward,0.0,1000.0,MODEL_CMPD:0001531,MODEL_CMPD:0002207|MODEL_CMPD:0002235|MODEL_CMPD:0002237,"{""s_3037"": -1, ""s_3713"": 0.82934164, ""s_3741"": 0.508826, ""s_3743"": 0.28246676}",,,,0,,,,,,,,,SBO:0000395,,SBO:0000395,,,,,model_reaction_without_external_crossref,model_only,supporting_model_context,model_context_only,model_without_external_crossref,False
MODEL_RXN:0003401,r_4033,"triglyceride (1-16:1, 2-18:1, 3-18:1) [endoplasmic reticulum membrane] SLIME rxn",s_3038 --> 0.8573954 s_3713 + 0.254413 s_3741 + 0.56493352 s_3743,forward,0.0,1000.0,MODEL_CMPD:0001532,MODEL_CMPD:0002207|MODEL_CMPD:0002235|MODEL_CMPD:0002237,"{""s_3038"": -1, ""s_3713"": 0.8573954, ""s_3741"": 0.254413, ""s_3743"": 0.56493352}",,,,0,,,,,,,,,SBO:0000395,,SBO:0000395,,,,,model_reaction_without_external_crossref,model_only,supporting_model_context,model_context_only,model_without_external_crossref,False
MODEL_RXN:0003402,r_4034,"triglyceride (1-18:0, 2-16:1, 3-18:1) [endoplasmic reticulum membrane] SLIME rxn",s_3039 --> 0.85941128 s_3713 + 0.254413 s_3741 + 0.28448264 s_3742 + 0.28246676 s_3743,forward,0.0,1000.0,MODEL_CMPD:0001533,MODEL_CMPD:0002207|MODEL_CMPD:0002235|MODEL_CMPD:0002236|MODEL_CMPD:0002237,"{""s_3039"": -1, ""s_3713"": 0.85941128, ""s_3741"": 0.254413, ""s_3742"": 0.28448264, ""s_3743"": 0.28246676}",,,,0,,,,,,,,,SBO:0000395,,SBO:0000395,,,,,model_reaction_without_external_crossref,model_only,supporting_model_context,model_context_only,model_without_external_crossref,False
MODEL_RXN:0003403,r_4035,"triglyceride (1-18:0, 2-18:1, 3-18:1) [endoplasmic reticulum membrane] SLIME rxn",s_3040 --> 0.88746504 s_3713 + 0.28448264 s_3742 + 0.56493352 s_3743,forward,0.0,1000.0,MODEL_CMPD:0001534,MODEL_CMPD:0002207|MODEL_CMPD:0002236|MODEL_CMPD:0002237,"{""s_3040"": -1, ""s_3713"": 0.88746504, ""s_3742"": 0.28448264, ""s_3743"": 0.56493352}",,,,0,,,,,,,,,SBO:0000395,,SBO:0000395,,,,,model_reaction_without_external_crossref,model_only,supporting_model_context,model_context_only,model_without_external_crossref,False
MODEL_RXN:0003404,r_4036,"triglyceride (1-18:1, 2-16:1, 3-18:1) [endoplasmic reticulum membrane] SLIME rxn",s_3041 --> 0.8573954 s_3713 + 0.254413 s_3741 + 0.56493352 s_3743,forward,0.0,1000.0,MODEL_CMPD:0001535,MODEL_CMPD:0002207|MODEL_CMPD:0002235|MODEL_CMPD:0002237,"{""s_3041"": -1, ""s_3713"": 0.8573954, ""s_3741"": 0.254413, ""s_3743"": 0.56493352}",,,,0,,,,,,,,,SBO:0000395,,SBO:0000395,,,,,model_reaction_without_external_crossref,model_only,supporting_model_context,model_context_only,model_without_external_crossref,False
MODEL_RXN:0003405,r_4037,"triglyceride (1-18:1, 2-18:1, 3-18:1) [endoplasmic reticulum membrane] SLIME rxn",s_3042 --> 0.88544916 s_3713 + 0.84740028 s_3743,forward,0.0,1000.0,MODEL_CMPD:0001536,MODEL_CMPD:0002207|MODEL_CMPD:0002237,"{""s_3042"": -1, ""s_3713"": 0.88544916, ""s_3743"": 0.84740028}",,,,0,,,,,,,,,SBO:0000395,,SBO:0000395,,,,,model_reaction_without_external_crossref,model_only,supporting_model_context,model_context_only,model_without_external_crossref,False
MODEL_RXN:0003408,r_4040,heme a transport,s_0811 <=> s_3714,reversible,-1000.0,1000.0,MODEL_CMPD:0000618,MODEL_CMPD:0002208,"{""s_0811"": -1, ""s_3714"": 1}",,,,0,,,,,,,,,SBO:0000655,,SBO:0000655,,,,,model_reaction_without_external_crossref,model_only,supporting_model_context,model_context_only,model_without_external_crossref,False
MODEL_RXN:0003409,r_4041,biomass pseudoreaction,55.3 s_0434 + 55.3 s_0803 + s_1096 + s_3717 + s_3718 + s_3719 + s_3720 + s_4205 + s_4206 --> 55.3 s_0394 + s_0450 + 55.3 s_0794 + 55.3 s_1322,forward,0.0,1000.0,MODEL_CMPD:0000324|MODEL_CMPD:0000610|MODEL_CMPD:0000864|MODEL_CMPD:0002211|MODEL_CMPD:0002212|MODEL_CMPD:0002213|MODEL_CMPD:0002214|MODEL_CMPD:0002682|MODEL_CMPD:0002683,MODEL_CMPD:0000288|MODEL_CMPD:0000337|MODEL_CMPD:0000601|MODEL_CMPD:0001035,"{""s_0394"": 55.3, ""s_0434"": -55.3, ""s_0450"": 1, ""s_0794"": 55.3, ""s_0803"": -55.3, ""s_1096"": -1, ""s_1322"": 55.3, ""s_3717"": -1, ""s_3718"": -1, ""s_3719"": -1, ""s_3720"": -1, ""s_4205"": -1, ""s_4206"": -1}",,,,0,,,,,,,,,SBO:0000629,,SBO:0000629,,,,,model_reaction_without_external_crossref,model_only,supporting_model_context,model_context_only,model_without_external_crossref,False
MODEL_RXN:0003415,r_4047,protein pseudoreaction,0.527012401964609 s_0404 + 0.184592178971158 s_0428 + 0.116820320233205 s_0430 + 0.341731040134025 s_0432 + 0.00758125964441183 s_0542 + 0.121070423838014 s_0747 + 0.346670343714861 s_0748 + 0.33357542435412 s_0757 + 0.0761571964321321 s_0832 + 0.221349807713738 s_0847 + 0.340467492580805 s_1077 + 0.328750973172121 s_1099 + 0.0582378601225956 s_1148 + 0.15380767944836 s_1314 + 0.189186891122282 s_1379 + 0.212964470019559 s_1428 + 0.219856538246244 s_1491 + 0.0326223903740585 s_1527 + 0.117164920221219 s_1533 + 0.303939602869103 s_1561 --> 0.527012401964609 s_1582 + 0.184592178971158 s_1583 + 0.116820320233205 s_1585 + 0.341731040134025 s_1587 + 0.00758125964441183 s_1589 + 0.121070423838014 s_1590 + 0.346670343714861 s_1591 + 0.33357542435412 s_1593 + 0.0761571964321321 s_1594 + 0.221349807713738 s_1596 + 0.340467492580805 s_1598 + 0.328750973172121 s_1600 + 0.0582378601225956 s_1602 + 0.15380767944836 s_1604 + 0.189186891122282 s_1606 + 0.212964470019559 s_1607 + 0.219856538246244 s_1608 + 0.0326223903740585 s_1610 + 0.117164920221219 s_1612 + 0.303939602869103 s_1614 + s_3717,forward,0.0,1000.0,MODEL_CMPD:0000295|MODEL_CMPD:0000318|MODEL_CMPD:0000320|MODEL_CMPD:0000322|MODEL_CMPD:0000409|MODEL_CMPD:0000564|MODEL_CMPD:0000565|MODEL_CMPD:0000574|MODEL_CMPD:0000632|MODEL_CMPD:0000646|MODEL_CMPD:0000857|MODEL_CMPD:0000867|MODEL_CMPD:0000910|MODEL_CMPD:0001027|MODEL_CMPD:0001060|MODEL_CMPD:0001104|MODEL_CMPD:0001154|MODEL_CMPD:0001173|MODEL_CMPD:0001179|MODEL_CMPD:0001206,MODEL_CMPD:0001221|MODEL_CMPD:0001222|MODEL_CMPD:0001224|MODEL_CMPD:0001226|MODEL_CMPD:0001228|MODEL_CMPD:0001229|MODEL_CMPD:0001230|MODEL_CMPD:0001232|MODEL_CMPD:0001233|MODEL_CMPD:0001235|MODEL_CMPD:0001237|MODEL_CMPD:0001239|MODEL_CMPD:0001241|MODEL_CMPD:0001243|MODEL_CMPD:0001245|MODEL_CMPD:0001246|MODEL_CMPD:0001247|MODEL_CMPD:0001249|MODEL_CMPD:0001251|MODEL_CMPD:0001253|MODEL_CMPD:0002211,"{""s_0404"": -0.527012401964609, ""s_0428"": -0.184592178971158, ""s_0430"": -0.116820320233205, ""s_0432"": -0.341731040134025, ""s_0542"": -0.00758125964441183, ""s_0747"": -0.121070423838014, ""s_0748"": -0.346670343714861, ""s_0757"": -0.33357542435412, ""s_0832"": -0.0761571964321321, ""s_0847"": -0.221349807713738, ""s_1077"": -0.340467492580805, ""s_1099"": -0.328750973172121, ""s_1148"": -0.0582378601225956, ""s_1314"": -0.15380767944836, ""s_1379"": -0.189186891122282, ""s_1428"": -0.212964470019559, ""s_1491"": -0.219856538246244, ""s_1527"": -0.0326223903740585, ""s_1533"": -0.117164920221219, ""s_1561"": -0.303939602869103, ""s_1582"": 0.527012401964609, ""s_1583"": 0.184592178971158, ""s_1585"": 0.116820320233205, ""s_1587"": 0.341731040134025, ""s_1589"": 0.00758125964441183, ""s_1590"": 0.121070423838014, ""s_1591"": 0.346670343714861, ""s_1593"": 0.33357542435412, ""s_1594"": 0.0761571964321321, ""s_1596"": 0.221349807713738, ""s_1598"": 0.340467492580805, ""s_1600"": 0.328750973172121, ""s_1602"": 0.0582378601225956, ""s_1604"": 0.15380767944836, ""s_1606"": 0.189186891122282, ""s_1607"": 0.212964470019559, ""s_1608"": 0.219856538246244, ""s_1610"": 0.0326223903740585, ""s_1612"": 0.117164920221219, ""s_1614"": 0.303939602869103, ""s_3717"": 1}",,,,0,,,,,,,,,SBO:0000395,,SBO:0000395,,,,,model_reaction_without_external_crossref,model_only,supporting_model_context,model_context_only,model_without_external_crossref,False
