model_metabolite_id,primary_name,formula,charge,structure,structure_status,reason_code,status,source,review
s_0210,3-dehydroquinate,C7H9O6,-1,O=C1CC(O)(C(=O)[O-])CC(O)C1O,parseable,not_applicable,available,yeast-GEM-final.csv,not_required
s_0211,3-dehydroshikimate,C7H7O5,-1,O=C(O)C1=CC(=O)C(O)C(O)C1,parseable,not_applicable,available,yeast-GEM-final.csv,not_required
s_0212,"3-hexaprenyl-4,5-dihydroxybenzoic acid",C37H53O4,-1,CC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCc1cc(C(=O)O)cc(O)c1O,parseable,not_applicable,available,yeast-GEM-final.csv,not_required
s_0213,"3-hexaprenyl-4,5-dihydroxybenzoic acid",C37H53O4,-1,CC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCc1cc(C(=O)O)cc(O)c1O,parseable,not_applicable,available,yeast-GEM-final.csv,not_required
s_0214,3-hexaprenyl-4-hydroxy-5-methoxybenzoic acid,C38H55O4,-1,COc1cc(C(=O)O)cc(CC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)C)c1O,parseable,not_applicable,available,yeast-GEM-final.csv,not_required
s_0215,3-hexaprenyl-4-hydroxybenzoic acid,C37H53O3,-1,CC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCc1cc(C(=O)O)ccc1O,parseable,not_applicable,available,yeast-GEM-final.csv,not_required
s_0216,3-hexaprenyl-4-hydroxybenzoic acid,C37H53O3,-1,CC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCc1cc(C(=O)O)ccc1O,parseable,not_applicable,available,yeast-GEM-final.csv,not_required
s_0217,3-hydroxy-2-isopropyl-4-methoxy-4-oxobutanoate,C8H13O5,-1,COC(=O)C(O)C(C(=O)[O-])C(C)C,parseable,not_applicable,available,yeast-GEM-final.csv,not_required
s_0218,3-hydroxy-3-methylglutaryl-CoA,C27H39N7O20P3S,-5,CC(O)(CC(=O)O)CC(=O)SCCNC(=O)CCNC(=O)C(O)C(C)(C)COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)(O)O,parseable,not_applicable,available,yeast-GEM-final.csv,not_required
s_0221,3-hydroxy-3-methylglutaryl-CoA,C27H39N7O20P3S,-5,CC(O)(CC(=O)O)CC(=O)SCCNC(=O)CCNC(=O)C(O)C(C)(C)COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)(O)O,parseable,not_applicable,available,yeast-GEM-final.csv,not_required
s_0222,3-hydroxy-L-kynurenine,C10H12N2O4,0,Nc1c(O)cccc1C(=O)CC(N)C(=O)O,parseable,not_applicable,available,yeast-GEM-final.csv,not_required
s_0224,3-hydroxyanthranilate,C7H6NO3,-1,Nc1c(O)cccc1C(=O)O,parseable,not_applicable,available,yeast-GEM-final.csv,not_required
s_0229,3-hydroxyoctadecanoyl-CoA,C39H66N7O18P3S,-4,CCCCCCCCCCCCCCCC(O)CC(=O)SCCNC(=O)CCNC(=O)C(O)C(C)(C)COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)(O)O,parseable,not_applicable,available,yeast-GEM-final.csv,not_required
s_0231,3-ketosphinganine,C18H38NO2,1,CCCCCCCCCCCCCCCC(=O)C(N)CO,parseable,not_applicable,available,yeast-GEM-final.csv,not_required
s_0232,3-methyl-2-oxobutanoate,C5H7O3,-1,CC(C)C(=O)C(=O)O,parseable,not_applicable,available,yeast-GEM-final.csv,not_required
s_0233,3-methyl-2-oxobutanoate,C5H7O3,-1,CC(C)C(=O)C(=O)O,parseable,not_applicable,available,yeast-GEM-final.csv,not_required
s_0234,3-methylbutanal,C5H10O,0,CC(C)CC=O,parseable,not_applicable,available,yeast-GEM-final.csv,not_required
s_0235,3-methylbutanal,C5H10O,0,CC(C)CC=O,parseable,not_applicable,available,yeast-GEM-final.csv,not_required
s_0236,3-methylbutanal,C5H10O,0,CC(C)CC=O,parseable,not_applicable,available,yeast-GEM-final.csv,not_required
s_0239,3-oxodecanoyl-CoA,C31H48N7O18P3S,-4,CCCCCCCC(=O)CC(=O)SCCNC(=O)CCNC(=O)C(O)C(C)(C)COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)(O)O,parseable,not_applicable,available,yeast-GEM-final.csv,not_required
s_0243,3-oxohexacosanoyl-CoA,C47H80N7O18P3S,-4,CCCCCCCCCCCCCCCCCCCCCCCC(=O)CC(=O)SCCNC(=O)CCNC(=O)C(O)C(C)(C)COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)(O)O,parseable,not_applicable,available,yeast-GEM-final.csv,not_required
s_0247,3-oxolauroyl-CoA,C33H52N7O18P3S,-4,CCCCCCCCCC(=O)CC(=O)SCCNC(=O)CCNC(=O)C(O)C(C)(C)COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)(O)O,parseable,not_applicable,available,yeast-GEM-final.csv,not_required
s_0250,3-oxooctadecanoyl-CoA,C39H64N7O18P3S,-4,CCCCCCCCCCCCCCCC(=O)CC(=O)SCCNC(=O)CCNC(=O)C(O)C(C)(C)COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)(O)O,parseable,not_applicable,available,yeast-GEM-final.csv,not_required
s_0253,3-oxopalmitoyl-CoA,C37H60N7O18P3S,-4,CCCCCCCCCCCCCC(=O)CC(=O)SCCNC(=O)CCNC(=O)C(O)C(C)(C)COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)(O)O,parseable,not_applicable,available,yeast-GEM-final.csv,not_required
s_0257,3-oxotetradecanoyl-CoA,C35H56N7O18P3S,-4,CCCCCCCCCCCC(=O)CC(=O)SCCNC(=O)CCNC(=O)C(O)C(C)(C)COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)(O)O,parseable,not_applicable,available,yeast-GEM-final.csv,not_required
s_0258,3-phospho-hydroxypyruvate,C3H2O7P,-3,O=C([O-])C(=O)COP(=O)([O-])[O-],parseable,not_applicable,available,yeast-GEM-final.csv,not_required
s_0259,3-phospho-serine,C3H6NO6P,-2,NC(COP(=O)(O)O)C(=O)O,parseable,not_applicable,available,yeast-GEM-final.csv,not_required
s_0260,3-phosphonato-D-glycerate(3-),C3H4O7P,-3,O=C([O-])C(O)COP(=O)([O-])[O-],parseable,not_applicable,available,yeast-GEM-final.csv,not_required
s_0261,3-phosphoshikimic acid,C7H8O8P,-3,O=C(O)C1=CC(OP(=O)(O)O)C(O)C(O)C1,parseable,not_applicable,available,yeast-GEM-final.csv,not_required
s_0262,"4,4-dimethyl-5alpha-cholesta-8,14,24-trien-3beta-ol",C29H46O,0,CC(C)=CCCC(C)C1CC=C2C3=C(CCC21C)C1(C)CCC(O)C(C)(C)C1CC3,parseable,not_applicable,available,yeast-GEM-final.csv,not_required
s_0263,"4,5-bis(diphospho)-1D-myo-inositol tetrakisphosphate",C6H7O30P8,-13,O=P(O)(O)OC1C(OP(=O)(O)O)C(OP(=O)(O)O)C(OP(=O)(O)OP(=O)(O)O)C(OP(=O)(O)OP(=O)(O)O)C1OP(=O)(O)O,parseable,not_applicable,available,yeast-GEM-final.csv,not_required
s_0264,4-(phosphonooxy)-L-threonine,C4H8NO7P,-2,NC(C(=O)O)C(O)COP(=O)(O)O,parseable,not_applicable,available,yeast-GEM-final.csv,not_required
s_0267,4-amino-2-methyl-5-diphosphomethylpyrimidine,C6H8N3O7P2,-3,Cc1ncc(COP(=O)(O)OP(=O)(O)O)c(N)n1,parseable,not_applicable,available,yeast-GEM-final.csv,not_required
s_0268,4-amino-2-methyl-5-phosphomethylpyrimidine,C6H8N3O4P,-2,Cc1ncc(COP(=O)(O)O)c(N)n1,parseable,not_applicable,available,yeast-GEM-final.csv,not_required
s_0269,4-amino-4-deoxychorismate,C10H10NO5,-1,C=C(OC1C=C(C(=O)[O-])C=CC1[NH3+])C(=O)[O-],parseable,not_applicable,available,yeast-GEM-final.csv,not_required
s_0270,4-amino-5-hydroxymethyl-2-methylpyrimidine,C6H9N3O,0,Cc1ncc(CO)c(N)n1,parseable,not_applicable,available,yeast-GEM-final.csv,not_required
s_0271,4-aminobenzoate,C7H6NO2,-1,Nc1ccc(C(=O)[O-])cc1,parseable,not_applicable,available,yeast-GEM-final.csv,not_required
s_0272,4-aminobenzoate,C7H6NO2,-1,Nc1ccc(C(=O)[O-])cc1,parseable,not_applicable,available,yeast-GEM-final.csv,not_required
s_0273,4-aminobenzoate,C7H6NO2,-1,Nc1ccc(C(=O)[O-])cc1,parseable,not_applicable,available,yeast-GEM-final.csv,not_required
s_0274,4-aminobutanal,C4H10NO,1,NCCCC=O,parseable,not_applicable,available,yeast-GEM-final.csv,not_required
s_0275,4-aminobutanal,C4H10NO,1,NCCCC=O,parseable,not_applicable,available,yeast-GEM-final.csv,not_required
s_0279,4-diphospho-1D-myo-inositol pentakisphosphate,C6H6O27P7,-13,O=P(O)(O)OC1C(OP(=O)(O)O)C(OP(=O)(O)O)C(OP(=O)(O)OP(=O)(O)O)C(OP(=O)(O)O)C1OP(=O)(O)O,parseable,not_applicable,available,yeast-GEM-final.csv,not_required
s_0280,4-guanidinobutanamide,C5H13N4O,1,NC(=O)CCCN=C(N)N,parseable,not_applicable,available,yeast-GEM-final.csv,not_required
s_0281,4-guanidinobutanoic acid,C5H11N3O2,0,NC(N)=NCCCC(=O)O,parseable,not_applicable,available,yeast-GEM-final.csv,not_required
s_0282,4-hydroxy-2-oxoglutarate,C5H4O6,-2,O=C(O)C(=O)CC(O)C(=O)O,parseable,not_applicable,available,yeast-GEM-final.csv,not_required
s_0283,4-hydroxy-2-oxoglutarate,C5H4O6,-2,O=C(O)C(=O)CC(O)C(=O)O,parseable,not_applicable,available,yeast-GEM-final.csv,not_required
s_0284,4-hydroxy-2-oxoglutarate,C5H4O6,-2,O=C(O)C(=O)CC(O)C(=O)O,parseable,not_applicable,available,yeast-GEM-final.csv,not_required
s_0285,4-hydroxy-L-threonine,C4H9NO4,0,NC(C(=O)O)C(O)CO,parseable,not_applicable,available,yeast-GEM-final.csv,not_required
s_0286,4-hydroxybenzoate,C7H5O3,-1,O=C(O)c1ccc([O-])cc1,parseable,not_applicable,available,yeast-GEM-final.csv,not_required
s_0287,4-hydroxybenzoate,C7H5O3,-1,O=C(O)c1ccc([O-])cc1,parseable,not_applicable,available,yeast-GEM-final.csv,not_required
s_0290,4-hydroxybenzoyl-CoA,C28H36N7O18P3S,-4,CC(C)(COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)(O)O)C(O)C(=O)NCCC(=O)NCCSC(=O)c1ccc(O)cc1,parseable,not_applicable,available,yeast-GEM-final.csv,not_required
s_0291,4-methyl-2-oxopentanoate,C6H9O3,-1,CC(C)CC(=O)C(=O)O,parseable,not_applicable,available,yeast-GEM-final.csv,not_required
s_0292,4-methyl-2-oxopentanoate,C6H9O3,-1,CC(C)CC(=O)C(=O)O,parseable,not_applicable,available,yeast-GEM-final.csv,not_required
s_0293,4-methyl-5-(2-phosphonooxyethyl)thiazole,C6H8NO4PS,-2,Cc1ncsc1CCOP(=O)(O)O,parseable,not_applicable,available,yeast-GEM-final.csv,not_required
s_0294,4-methylthio-2-oxobutanoate,C5H7O3S,-1,CSCCC(=O)C(=O)O,parseable,not_applicable,available,yeast-GEM-final.csv,not_required
s_0295,4-phospho-L-aspartate,C4H6NO7P,-2,NC(CC(=O)OP(=O)(O)O)C(=O)O,parseable,not_applicable,available,yeast-GEM-final.csv,not_required
s_0296,4alpha-methylzymosterol,C28H46O,0,CC(C)=CCCC(C)C1CCC2C3=C(CCC21C)C1(C)CCC(O)C(C)C1CC3,parseable,not_applicable,available,yeast-GEM-final.csv,not_required
s_0297,4beta-methylzymosterol-4alpha-carboxylic acid,C29H45O3,-1,CC(C)=CCCC(C)C1CCC2C3=C(CCC21C)C1(C)CCC(O)C(C)(C(=O)O)C1CC3,parseable,not_applicable,available,yeast-GEM-final.csv,not_required
s_0298,5'-adenylyl sulfate,C10H12N5O10PS,-2,Nc1ncnc2c1ncn2C1OC(COP(=O)(O)OS(=O)(=O)O)C(O)C1O,parseable,not_applicable,available,yeast-GEM-final.csv,not_required
s_0299,5'-phosphoribosyl-4-(N-succinocarboxamide)-5-aminoimidazole,C13H15N4O12P,-4,Nc1c(C(=O)NC(CC(=O)O)C(=O)O)ncn1C1OC(COP(=O)(O)O)C(O)C1O,parseable,not_applicable,available,yeast-GEM-final.csv,not_required
s_0300,5'-phosphoribosyl-5-aminoimidazole,C8H13N3O7P,-1,Nc1cncn1C1OC(COP(=O)(O)O)C(O)C1O,parseable,not_applicable,available,yeast-GEM-final.csv,not_required
s_0301,5'-phosphoribosyl-N-formylglycineamide,C8H13N2O9P,-2,O=CNCC(=O)NC1OC(COP(=O)(O)O)C(O)C1O,parseable,not_applicable,available,yeast-GEM-final.csv,not_required
s_0302,5'-phosphoribosyl-N-formylglycineamidine,C8H15N3O8P,-1,[NH2+]=C(CNC=O)NC1O[C@H](COP(=O)([O-])[O-])[C@@H](O)[C@H]1O,parseable,not_applicable,available,yeast-GEM-final.csv,not_required
s_0303,5'-S-methyl-5'-thioadenosine,C11H15N5O3S,0,CSCC1OC(n2cnc3c(N)ncnc32)C(O)C1O,parseable,not_applicable,available,yeast-GEM-final.csv,not_required
s_0304,"5,10-methenyl-THF",C20H20N7O6,-1,Nc1nc2c(c(=O)[nH]1)[N+]1=CN(c3ccc(C(=O)NC(CCC(=O)O)C(=O)[O-])cc3)CC1CN2,parseable,not_applicable,available,yeast-GEM-final.csv,not_required
s_0305,"5,10-methenyl-THF",C20H20N7O6,-1,Nc1nc2c(c(=O)[nH]1)[N+]1=CN(c3ccc(C(=O)NC(CCC(=O)O)C(=O)[O-])cc3)CC1CN2,parseable,not_applicable,available,yeast-GEM-final.csv,not_required
s_0306,"5,10-methylenetetrahydrofolate",C20H21N7O6,-2,Nc1nc2c(c(=O)[nH]1)N1CN(c3ccc(C(=O)NC(CCC(=O)O)C(=O)O)cc3)CC1CN2,parseable,not_applicable,available,yeast-GEM-final.csv,not_required
s_0307,"5,10-methylenetetrahydrofolate",C20H21N7O6,-2,Nc1nc2c(c(=O)[nH]1)N1CN(c3ccc(C(=O)NC(CCC(=O)O)C(=O)O)cc3)CC1CN2,parseable,not_applicable,available,yeast-GEM-final.csv,not_required
s_0308,"5,6,7,8-tetrahydrofolyl-L-glutamic acid",C24H27N8O9,-3,Nc1nc2c(c(=O)[nH]1)NC(CNc1ccc(C(=O)NC(CCC(=O)NC(CCC(=O)O)C(=O)O)C(=O)O)cc1)CN2,parseable,not_applicable,available,yeast-GEM-final.csv,not_required
s_0309,"5,6-bis(diphospho)-1D-myo-inositol tetrakisphosphate",C6H7O30P8,-13,O=P(O)(O)OC1C(OP(=O)(O)O)C(OP(=O)(O)O)C(OP(=O)(O)OP(=O)(O)O)C(OP(=O)(O)OP(=O)(O)O)C1OP(=O)(O)O,parseable,not_applicable,available,yeast-GEM-final.csv,not_required
s_0310,5-(2-hydroxyethyl)-4-methylthiazole,C6H9NOS,0,Cc1ncsc1CCO,parseable,not_applicable,available,yeast-GEM-final.csv,not_required
s_0311,"5-(methylsulfanyl)-2,3-dioxopentyl phosphate",C6H9O6PS,-2,CSCCC(=O)C(=O)COP(=O)(O)O,parseable,not_applicable,available,yeast-GEM-final.csv,not_required
s_0312,5-[(5-phospho-1-deoxy-D-ribulos-1-ylamino)methylideneamino]-1-(5-phospho-D-ribosyl)imidazole-4-carboxamide,C15H21N5O15P2,-4,NC(=O)c1ncn([C@@H]2O[C@H](COP(=O)([O-])[O-])[C@@H](O)[C@H]2O)c1NC=NCC(=O)[C@H](O)[C@H](O)COP(=O)([O-])[O-],parseable,not_applicable,available,yeast-GEM-final.csv,not_required
s_0313,5-amino-6-(5-phosphoribitylamino)uracil,C9H15N4O9P,-2,Nc1c(NCC(O)C(O)C(O)COP(=O)(O)O)[nH]c(=O)[nH]c1=O,parseable,not_applicable,available,yeast-GEM-final.csv,not_required
s_0314,5-amino-6-(D-ribitylamino)uracil,C9H16N4O6,0,Nc1c(NCC(O)C(O)C(O)CO)[nH]c(=O)[nH]c1=O,parseable,not_applicable,available,yeast-GEM-final.csv,not_required
s_0315,5-aminolevulinate,C5H9NO3,0,NCC(=O)CCC(=O)O,parseable,not_applicable,available,yeast-GEM-final.csv,not_required
s_0316,5-aminolevulinate,C5H9NO3,0,NCC(=O)CCC(=O)O,parseable,not_applicable,available,yeast-GEM-final.csv,not_required
s_0317,5-aminolevulinate,C5H9NO3,0,NCC(=O)CCC(=O)O,parseable,not_applicable,available,yeast-GEM-final.csv,not_required
s_0318,5-diphospho-1D-myo-inositol pentakisphosphate,C6H6O27P7,-13,O=P(O)(O)OC1C(OP(=O)(O)O)C(OP(=O)(O)O)C(OP(=O)(O)OP(=O)(O)O)C(OP(=O)(O)O)C1OP(=O)(O)O,parseable,not_applicable,available,yeast-GEM-final.csv,not_required
s_0319,5-formyltetrahydrofolic acid,C20H21N7O7,-2,Nc1nc2c(c(=O)[nH]1)N(C=O)C(CNc1ccc(C(=O)NC(CCC(=O)O)C(=O)O)cc1)CN2,parseable,not_applicable,available,yeast-GEM-final.csv,not_required
s_0320,5-formyltetrahydrofolic acid,C20H21N7O7,-2,Nc1nc2c(c(=O)[nH]1)N(C=O)C(CNc1ccc(C(=O)NC(CCC(=O)O)C(=O)O)cc1)CN2,parseable,not_applicable,available,yeast-GEM-final.csv,not_required
s_0321,5-formyltetrahydrofolic acid,C20H21N7O7,-2,Nc1nc2c(c(=O)[nH]1)N(C=O)C(CNc1ccc(C(=O)NC(CCC(=O)O)C(=O)O)cc1)CN2,parseable,not_applicable,available,yeast-GEM-final.csv,not_required
s_0322,5-methyltetrahydrofolate,C20H23N7O6,-2,CN1c2c(nc(N)[nH]c2=O)NCC1CNc1ccc(C(=O)NC(CCC(=O)O)C(=O)O)cc1,parseable,not_applicable,available,yeast-GEM-final.csv,not_required
s_0323,5-methyltetrahydropteroyltri-L-glutamic acid,C30H35N9O12,-4,CN1c2c(nc(N)[nH]c2=O)NCC1CNc1ccc(C(=O)NC(CCC(=O)NC(CCC(=O)NC(CCC(=O)O)C(=O)O)C(=O)O)C(=O)O)cc1,parseable,not_applicable,available,yeast-GEM-final.csv,not_required
s_0324,5-O-(1-carboxyvinyl)-3-phosphoshikimic acid,C10H9O10P,-4,C=C(OC1CC(C(=O)O)=CC(OP(=O)(O)O)C1O)C(=O)O,parseable,not_applicable,available,yeast-GEM-final.csv,not_required
s_0325,5-phospho-ribosyl-glycineamide,C7H14N2O8P,-1,[NH3+]CC(=O)NC1O[C@H](COP(=O)([O-])[O-])[C@@H](O)[C@H]1O,parseable,not_applicable,available,yeast-GEM-final.csv,not_required
s_0326,5-phosphoribosyl-ATP,C15H19N5O20P4,-6,N=c1c2ncn(C3OC(COP(=O)([O-])OP(=O)([O-])OP(=O)([O-])[O-])C(O)C3O)c2ncn1C1OC(COP(=O)([O-])[O-])C(O)C1O,parseable,not_applicable,available,yeast-GEM-final.csv,not_required
s_0327,5-phosphoribosylamine,C5H11NO7P,-1,NC1OC(COP(=O)(O)O)C(O)C1O,parseable,not_applicable,available,yeast-GEM-final.csv,not_required
s_0328,"6,7-dimethyl-8-(1-D-ribityl)lumazine",C13H17N4O6,-1,Cc1nc2c(=O)[nH]c(=O)nc-2n(CC(O)C(O)C(O)CO)c1C,parseable,not_applicable,available,yeast-GEM-final.csv,not_required
s_0329,6-(alpha-D-glucosaminyl)-1-phosphatidyl-1D-myo-inositol,C17H28NO17PR2,0,NC1C(OC2C(O)C(O)C(O)C(O)C2OP(=O)(O)OCC(COC=O)OC=O)OC(CO)C(O)C1O,parseable,not_applicable,available,yeast-GEM-final.csv,not_required
s_0330,6-(alpha-D-glucosaminyl)-O-acyl-1-phosphatidyl-1D-myo-inositol,,0,,missing,missing_formula_and_structure,unresolved,yeast-GEM-final.csv,not_reviewed
s_0331,6-(N-acetyl-alpha-D-glucosaminyl)-1-phosphatidyl-1D-myo-inositol,C19H30NO18PR2,0,,missing,generic_or_unparsable_formula_no_structure,unresolved,yeast-GEM-final.csv,not_reviewed
s_0332,6-[6-(2-aminoethylphosphoryl)-alpha-mannosyl-(1->6)-2-(2-aminoethylphosphoryl)-alpha-mannosyl-(1->6)-alpha-2-(2-aminoethylphosphoryl)mannosyl-(1->4)-alpha-glucosaminyl]-O-acyl-1-phosphatidyl-1D-myo-inositol,C43H44N9O,0,,missing,mapped_source_has_no_structure,unresolved,yeast-GEM-final.csv,not_reviewed
s_0333,6-diphospho-1D-myo-inositol pentakisphosphate,C6H6O27P7,-13,O=P(O)(O)OC1C(OP(=O)(O)O)C(OP(=O)(O)O)C(OP(=O)(O)OP(=O)(O)O)C(OP(=O)(O)O)C1OP(=O)(O)O,parseable,not_applicable,available,yeast-GEM-final.csv,not_required
s_0334,6-O-[alpha-D-mannosyl-(1->4)-alpha-D-glucosaminyl]-O-acyl-1-phosphatidyl-1D-myo-inositol,,0,,missing,missing_formula_and_structure,unresolved,yeast-GEM-final.csv,not_reviewed
s_0335,"6-O-phosphono-D-glucono-1,5-lactone",C6H9O9P,-2,O=C1OC(COP(=O)(O)O)C(O)C(O)C1O,parseable,not_applicable,available,yeast-GEM-final.csv,not_required
s_0337,6-O-{2-O-[(2-aminoethyl)phosphoryl]-alpha-D-mannosyl-(1->4)-alpha-D-glucosaminyl}-O-acyl-1-phosphatidyl-1D-myo-inositol,,0,,missing,missing_formula_and_structure,unresolved,yeast-GEM-final.csv,not_reviewed
s_0338,6-O-{alpha-D-mannosyl-(1->2)-alpha-D-mannosyl-(1->6)-2-O-[(2-aminoethyl)phosphoryl]-alpha-D-mannosyl-(1->4)-alpha-D-glucosaminyl}-O-acyl-1-phosphatidyl-1D-myo-inositol,,0,,missing,missing_formula_and_structure,unresolved,yeast-GEM-final.csv,not_reviewed
s_0339,6-O-{alpha-D-mannosyl-(1->6)-2-O-[(2-aminoethyl)phosphoryl]-alpha-D-mannosyl-(1->4)-alpha-D-glucosaminyl}-O-acyl-1-phosphatidyl-1D-myo-inositol,,0,,missing,missing_formula_and_structure,unresolved,yeast-GEM-final.csv,not_reviewed
s_0340,6-phospho-D-gluconate,C6H10O10P,-3,O=C(O)C(O)C(O)C(O)C(O)COP(=O)(O)O,parseable,not_applicable,available,yeast-GEM-final.csv,not_required
s_0341,"7,8-diaminononanoate",C9H21N2O2,1,CC(N)C(N)CCCCCC(=O)O,parseable,not_applicable,available,yeast-GEM-final.csv,not_required
s_0342,"7,8-diaminononanoate",C9H21N2O2,1,CC(N)C(N)CCCCCC(=O)O,parseable,not_applicable,available,yeast-GEM-final.csv,not_required
s_0343,"7,8-dihydroneopterin",C9H13N5O4,0,Nc1nc2c(c(=O)[nH]1)N=C(C(O)C(O)CO)CN2,parseable,not_applicable,available,yeast-GEM-final.csv,not_required
s_0344,"7,8-dihydroneopterin",C9H13N5O4,0,Nc1nc2c(c(=O)[nH]1)N=C(C(O)C(O)CO)CN2,parseable,not_applicable,available,yeast-GEM-final.csv,not_required
s_0345,"7,8-dihydroneopterin 3'-phosphate",C9H12N5O7P,-2,Nc1nc2c(c(=O)[nH]1)N=C(C(O)C(O)COP(=O)(O)O)CN2,parseable,not_applicable,available,yeast-GEM-final.csv,not_required
s_0346,"7,8-dihydroneopterin 3'-triphosphate",C9H12N5O13P3,-4,Nc1nc2c(c(=O)[nH]1)N=C(C(O)C(O)COP(=O)(O)OP(=O)(O)OP(=O)(O)O)CN2,parseable,not_applicable,available,yeast-GEM-final.csv,not_required
s_0347,"7,8-dihydropteroate",C14H13N6O3,-1,Nc1nc2c(c(=O)[nH]1)N=C(CNc1ccc(C(=O)O)cc1)CN2,parseable,not_applicable,available,yeast-GEM-final.csv,not_required
s_0348,"7,8-dihydropteroate",C14H13N6O3,-1,Nc1nc2c(c(=O)[nH]1)N=C(CNc1ccc(C(=O)O)cc1)CN2,parseable,not_applicable,available,yeast-GEM-final.csv,not_required
s_0349,7-phospho-2-dehydro-3-deoxy-D-arabino-heptonic acid,C7H10O10P,-3,O=C(O)C(=O)CC(O)C(O)C(O)COP(=O)(O)O,parseable,not_applicable,available,yeast-GEM-final.csv,not_required
s_0350,7-phospho-2-dehydro-3-deoxy-D-arabino-heptonic acid,C7H10O10P,-3,O=C(O)C(=O)CC(O)C(O)C(O)COP(=O)(O)O,parseable,not_applicable,available,yeast-GEM-final.csv,not_required
s_0352,8-amino-7-oxononanoate,C9H17NO3,0,CC(N)C(=O)CCCCCC(=O)[O-],parseable,not_applicable,available,yeast-GEM-final.csv,not_required
s_0354,8-amino-7-oxononanoate,C9H17NO3,0,CC(N)C(=O)CCCCCC(=O)[O-],parseable,not_applicable,available,yeast-GEM-final.csv,not_required
s_0357,9H-xanthine,C5H4N4O2,0,O=c1[nH]c(=O)c2[nH]cnc2[nH]1,parseable,not_applicable,available,yeast-GEM-final.csv,not_required
s_0358,9H-xanthine,C5H4N4O2,0,O=c1[nH]c(=O)c2[nH]cnc2[nH]1,parseable,not_applicable,available,yeast-GEM-final.csv,not_required
s_0359,acetaldehyde,C2H4O,0,CC=O,parseable,not_applicable,available,yeast-GEM-final.csv,not_required
s_0360,acetaldehyde,C2H4O,0,CC=O,parseable,not_applicable,available,yeast-GEM-final.csv,not_required
s_0361,acetaldehyde,C2H4O,0,CC=O,parseable,not_applicable,available,yeast-GEM-final.csv,not_required
s_0362,acetate,C2H3O2,-1,CC(=O)[O-],parseable,not_applicable,available,yeast-GEM-final.csv,not_required
s_0363,acetate,C2H3O2,-1,CC(=O)[O-],parseable,not_applicable,available,yeast-GEM-final.csv,not_required
s_0364,acetate,C2H3O2,-1,CC(=O)[O-],parseable,not_applicable,available,yeast-GEM-final.csv,not_required
s_0365,acetate,C2H3O2,-1,CC(=O)[O-],parseable,not_applicable,available,yeast-GEM-final.csv,not_required
s_0366,acetate,C2H3O2,-1,CC(=O)[O-],parseable,not_applicable,available,yeast-GEM-final.csv,not_required
s_0367,acetoacetyl-CoA,C25H36N7O18P3S,-4,CC(=O)CC(=O)SCCNC(=O)CCNC(=O)C(O)C(C)(C)COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)(O)O,parseable,not_applicable,available,yeast-GEM-final.csv,not_required
s_0370,acetoacetyl-CoA,C25H36N7O18P3S,-4,CC(=O)CC(=O)SCCNC(=O)CCNC(=O)C(O)C(C)(C)COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)(O)O,parseable,not_applicable,available,yeast-GEM-final.csv,not_required
s_0372,acetyl-ACP,C2H3OSR,0,,missing,generic_or_unparsable_formula_no_structure,unresolved,yeast-GEM-final.csv,not_reviewed
s_0373,acetyl-CoA,C23H34N7O17P3S,-4,CC(=O)SCCNC(=O)CCNC(=O)C(O)C(C)(C)COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)(O)O,parseable,not_applicable,available,yeast-GEM-final.csv,not_required
